game_id,platform_id
148877,6
230059,77
230059,152
287883,130
69612,6
69612,14
32160,6
130982,6
95393,39
64365,12
276627,6
207208,15
230739,381
233154,34
233154,39
129712,3
129712,34
129712,6
129712,39
129712,14
69529,75
103581,39
124309,6
309660,6
327246,6
192803,6
30011,6
30011,14
241383,3
241383,6
327263,24
108659,130
151978,381
19597,162
19597,385
256991,6
280153,6
104719,39
159013,6
198773,411
147484,6
84720,41
84166,7
54389,34
54389,6
54389,39
309658,169
309658,6
309658,167
66866,38
284761,169
284761,6
284761,49
54464,6
264715,6
117479,6
219444,130
14477,13
158192,6
201932,3
201932,6
201932,14
134280,19
61376,39
17562,6
17562,14
199593,6
141522,6
196216,33
38622,52
207562,6
203012,7
46261,29
195330,6
249897,169
249897,6
249897,167
249897,130
262920,6
115822,6
2875,13
253771,6
298752,55
278097,6
223193,6
56389,52
31084,3
31084,6
31084,14
171873,6
171873,14
175423,39
143318,6
117113,6
225261,6
318069,130
116933,6
143643,7
178826,82
134670,3
134670,6
134670,14
149050,6
110547,6
161445,6
175872,39
108622,6
182366,6
13495,15
13495,26
13495,63
13495,16
13495,25
84049,6
84049,14
45280,9
45280,46
59077,8
55266,6
255928,6
324175,6
143959,6
143959,14
199801,3
199801,6
199801,14
171820,6
213806,130
47054,29
60818,39
269585,20
238141,130
234808,24
154229,52
269523,26
269523,13
269523,25
269523,27
312201,3
312201,6
51735,6
238156,130
12466,19
12466,29
12466,13
128939,6
205273,6
21888,38
60358,6
170497,6
46563,117
209907,6
70854,6
158291,6
273711,70
153295,6
153295,14
238181,130
237572,49
40223,52
11911,63
11911,13
11911,16
183165,6
62176,6
152969,6
185165,6
157795,6
131792,82
311720,6
87028,74
87028,34
87028,6
87028,39
59205,37
163520,6
63153,8
259207,82
259207,6
259207,14
272293,130
161870,6
206907,6
190986,6
31248,6
161820,6
267945,6
137491,6
215331,6
72615,20
170212,6
251524,130
47967,20
64224,7
240587,6
305754,6
305754,14
305754,130
15590,69
158286,6
40758,59
198381,6
324157,6
90930,8
158284,6
195381,6
107909,3
107909,6
107909,14
107909,130
79478,38
266802,6
266802,14
156928,6
272844,70
192039,130
85078,159
233557,55
214561,130
31073,6
14228,16
265564,6
147642,130
28441,15
28441,26
28441,25
223268,6
195502,18
20257,3
20257,6
20257,14
250379,3
250379,6
194412,3
194412,6
194412,14
16905,6
215636,3
215636,6
215636,14
259412,411
22394,39
23533,55
148015,6
148015,14
122495,6
145825,15
145825,13
145825,75
52268,6
52268,14
199906,34
199906,39
36918,25
12920,63
12920,13
12920,16
123004,52
184485,6
254012,6
77564,23
33093,6
37344,52
181564,6
315571,14
37614,150
45121,32
185495,6
130820,384
221121,6
221121,14
154244,6
76386,6
217485,3
217485,6
217485,14
245264,34
245264,39
107729,6
77825,24
207860,34
149121,6
149121,14
189972,6
308588,169
163558,6
117918,6
76922,6
207017,13
103656,34
3358,13
98776,6
124358,6
252823,82
48305,99
195268,6
121073,6
121073,14
34891,6
105978,130
32431,3
32431,6
230232,149
230232,13
273861,34
189211,6
158596,6
89002,39
30798,6
269721,19
8108,24
177753,6
219232,6
146550,6
206468,82
206468,6
206468,14
251680,130
93406,13
97859,22
311327,82
170623,163
170056,48
194364,6
150776,6
307066,34
146924,55
167651,6
95039,34
95039,39
232039,39
325379,82
325379,34
325379,39
50334,6
145194,6
132683,162
132683,6
111865,6
51852,6
283629,4
224220,130
206490,9
206490,46
206490,38
48542,99
119427,6
105848,34
176888,48
176888,6
176888,14
176888,49
176888,130
171908,6
320774,6
294345,6
151571,6
240944,34
228944,34
228944,39
126358,6
55671,6
124228,6
124228,14
124228,130
24101,8
285676,6
183358,82
32497,3
32497,6
32497,14
74596,6
26164,6
294237,130
134704,6
268002,48
268002,6
268002,130
4958,5
4958,6
4958,38
4958,20
4958,8
93053,75
29833,3
29833,6
92663,12
321340,6
109878,6
208375,7
308544,82
40243,52
70478,14
70478,13
166059,6
321343,6
259957,6
97691,6
97691,14
61172,22
194870,82
40901,13
21637,125
21637,75
21637,152
73162,6
73162,14
161883,6
248123,52
72435,52
106798,39
202630,6
120431,6
185380,6
185380,14
38854,16
315067,34
315067,39
287140,33
26803,3
26803,6
185859,82
185859,6
185859,14
179056,6
120515,6
149097,6
41458,67
12805,63
12805,13
12805,16
158388,6
150662,6
239789,6
272612,6
48298,18
39055,25
139969,130
282706,22
249478,169
249478,49
85377,37
255660,6
308541,82
223926,6
292198,3
292198,6
292198,14
272583,6
69021,6
9358,6
157883,6
76660,6
158299,6
15497,69
15497,65
15497,15
15497,26
15497,63
15497,14
15497,13
15497,16
15497,25
15497,27
275479,6
233532,34
233532,39
56547,8
196863,82
196863,6
238270,130
238311,130
234409,6
234409,14
197579,386
197579,163
141855,6
186106,3
186106,6
186106,130
272985,6
272245,6
35291,6
35291,14
119075,49
273572,167
273572,130
149325,6
151289,6
265572,6
308546,82
195746,3
195746,6
195746,14
234971,6
236414,6
17496,6
70298,6
31616,6
317315,6
243685,169
243685,48
243685,6
243685,167
243685,49
243685,130
34387,3
34387,6
34387,14
247346,32
247346,7
190722,6
190722,14
64198,20
13802,15
312197,6
260621,6
237396,6
97369,9
97369,6
97369,8
328083,167
192937,6
165911,8
186313,6
308294,6
308295,6
208528,6
167781,6
62912,9
62912,46
201395,6
296603,6
173067,3
173067,6
111127,6
40400,52
84701,20
78852,7
277208,63
25101,46
257591,3
257591,6
257591,14
25271,6
109882,6
270780,6
270780,130
269617,20
269614,20
2255,5
2255,41
296542,65
296542,15
304790,130
265657,6
284964,6
55050,48
55050,6
55050,49
157417,6
59882,6
59882,163
282295,6
282295,130
311772,6
131384,82
131384,6
252222,6
294317,6
61420,8
277222,84
132236,6
238188,130
238183,130
202584,34
202584,39
52473,6
261612,6
311832,6
311832,14
238187,130
311830,6
130535,149
130535,125
130535,118
130535,152
130535,27
77464,34
77464,39
29397,6
262547,6
286383,6
286383,14
141755,82
241970,34
149677,6
159381,6
262545,6
62291,34
242182,6
104040,6
104040,14
2015,6
131648,6
149857,6
60630,34
60630,39
219325,6
312159,6
37825,58
3742,6
3742,14
194629,6
294178,6
260391,6
260391,14
48396,99
68186,6
234169,3
260059,6
226696,6
51396,6
88525,39
211653,6
94385,6
19151,6
33714,6
70971,6
210589,82
144589,18
109825,6
133180,3
133180,6
269601,6
326253,6
61082,34
61082,39
295459,6
78039,153
78039,151
68830,6
193391,5
284284,6
284284,14
82087,3
82087,6
82087,14
19383,39
19383,14
108784,32
249401,6
94117,34
215312,130
267584,6
267584,23
119435,55
69853,13
140270,6
160247,6
14244,16
187707,6
31683,6
31683,14
147794,130
255608,6
281924,6
231076,130
12924,63
12924,13
12924,16
194924,6
75176,3
75176,6
198855,6
244068,6
165706,6
278869,6
49777,24
2383,70
248753,24
62473,82
54593,25
36866,15
36866,26
36866,63
36866,16
36866,25
270745,63
314162,82
280990,82
210489,20
117830,3
117830,6
117830,14
20169,12
155928,6
275155,3
275155,6
275155,14
312573,6
85954,13
198806,411
248751,24
3258,7
119560,6
109094,6
251587,137
88915,39
265947,169
265947,6
265947,167
265947,130
242947,3
242947,6
242947,14
87270,6
87270,39
58618,39
255783,4
37897,58
5068,9
5068,5
5068,12
5068,8
203068,7
123770,6
22927,74
188795,6
118562,49
302679,82
269851,82
293841,6
259409,411
296489,6
200830,6
41227,127
197671,39
221424,6
314185,82
221188,6
81335,6
81335,14
271652,6
35723,6
35723,14
241940,34
49911,22
311846,6
6117,84
93427,13
63251,130
191936,82
78972,52
78972,8
222369,82
197660,38
69571,6
158011,6
50100,6
51430,6
298856,21
312122,6
66720,82
186927,6
174241,39
202893,6
41936,6
252548,6
157758,6
29758,6
297059,6
231055,130
52374,6
168489,6
79463,158
77633,6
189356,6
92622,5
157792,6
161878,6
152095,6
305842,6
283361,55
11100,13
11100,16
248761,82
173273,6
1382,9
1382,6
1382,12
151667,39
297058,6
127797,34
127797,39
3435,4
171932,6
291928,48
291928,167
84675,159
203216,33
309846,6
150882,6
289687,6
211534,6
211534,14
138601,3
138601,6
138601,14
149562,6
149562,14
62154,13
281700,26
259587,6
259587,14
141396,69
132255,6
150640,6
221862,6
72469,6
15373,15
15373,26
15373,63
15373,13
15373,16
15373,25
13886,15
297055,6
133898,82
100379,34
61287,39
310613,6
310613,130
47077,13
47077,16
47077,75
266120,6
157878,6
63525,34
49671,24
6085,84
111960,6
111960,39
111960,130
308549,6
44441,58
148139,133
309526,6
150159,6
194608,6
214534,309
256275,6
95095,34
95095,39
247085,48
247085,167
226936,6
186314,6
198153,6
45911,117
45911,13
49143,33
14708,23
286440,6
134827,3
134827,6
143827,34
143827,39
143827,55
75948,6
75948,14
157554,6
270732,6
278573,52
18587,142
18587,148
30724,6
16793,6
211414,6
243531,6
32466,6
45621,29
21844,12
312245,6
309132,82
75311,6
75311,130
232103,34
232103,39
70924,14
288955,6
127916,6
157551,6
56736,7
209284,6
27489,6
27489,8
66339,13
277150,6
230216,149
230216,118
200422,411
171435,6
48698,18
166536,7
165167,82
63235,3
63235,6
63235,14
284008,6
296544,15
296544,75
296544,126
290811,6
43995,120
39123,69
39123,15
39123,26
39123,25
274234,34
121876,6
204815,6
244819,130
239050,169
239050,48
239050,6
239050,167
239050,413
239050,49
308792,169
308792,130
149298,6
100284,71
100284,27
244051,130
313593,6
121107,6
110648,6
291198,6
158441,3
158441,6
158441,14
158441,130
319098,15
319098,26
204290,130
135612,82
35625,3
35625,6
35625,49
198881,411
184294,6
149313,6
304188,6
203015,82
178294,6
149799,6
190196,6
63803,39
127500,6
12131,65
12131,125
12131,15
12131,26
12131,63
12131,14
12131,13
12131,16
12131,75
12131,25
12131,27
197867,82
215538,6
96940,6
275480,15
294240,130
69635,26
69635,63
69635,13
69635,16
69635,25
69635,154
83285,39
207401,6
255313,6
21473,37
21473,20
175541,39
161533,6
282574,22
75273,6
260040,130
21252,20
212078,3
212078,6
99574,6
178808,130
23280,48
17121,6
196755,6
150487,6
105106,6
310378,386
310378,390
310378,163
310378,471
175284,39
291429,6
198819,411
302774,167
134359,19
251477,130
294971,6
210155,14
90455,3
90455,6
90455,14
249849,6
254981,6
98284,32
283630,4
33871,6
33871,14
174026,6
291751,6
255899,18
296043,6
64332,6
246791,6
246791,130
109680,6
157122,6
3095,9
3095,48
3095,6
3095,12
3095,49
84780,4
85743,26
154650,52
136181,6
57857,6
284485,130
68697,6
61504,72
103828,34
103828,6
46680,19
46680,29
308791,130
252171,6
73218,6
63927,274
270812,130
114846,6
244213,6
157796,6
111619,6
277161,82
285280,82
309813,6
66466,39
142866,6
100677,6
201353,6
37771,58
242771,14
186816,6
214392,7
76167,159
262552,6
116784,6
116784,14
193499,6
161796,6
121085,6
207679,6
129437,6
129437,14
311341,504
180852,6
187092,130
132679,6
64809,7
59039,5
309117,37
36988,6
145708,6
308794,130
26680,39
91230,39
149369,6
153600,6
190224,6
308789,130
308807,130
92921,6
311408,504
282707,22
102567,34
102567,39
220767,6
127163,162
127163,386
127163,163
127163,384
118648,3
118648,6
161838,6
130828,52
60237,25
55280,34
55280,39
100047,13
262546,6
201525,6
27061,34
219500,6
39383,52
310741,6
166600,6
84709,37
245084,18
278153,163
87428,82
87428,34
87428,6
87428,39
70573,8
226557,3
226557,6
226557,14
84977,6
84977,41
288248,6
119792,6
61253,8
19285,34
19285,39
191765,6
23235,65
296077,34
296077,39
173453,6
270712,6
155633,6
327250,6
29897,6
269825,20
269827,20
269811,20
14352,16
264051,3
264051,34
264051,6
264051,14
237121,6
71191,23
148994,6
122285,6
260906,82
20933,6
20933,49
302041,6
302041,14
32994,3
32994,34
32994,6
32994,39
32994,14
4452,29
195065,415
143169,34
143169,39
289643,3
289643,6
141516,6
113507,3
113507,6
113507,14
116776,6
50158,82
50158,34
50158,39
120726,6
270866,6
318022,6
318022,130
306569,3
306569,6
289090,411
231265,130
303680,6
325698,167
63527,34
247538,34
60419,41
82539,49
304446,6
101222,48
101222,49
101222,130
251632,130
219171,48
219171,167
297725,6
71992,59
81568,52
81568,91
290300,75
99803,9
169796,6
312386,6
311969,127
329207,6
270708,6
261022,6
197628,39
52040,39
52040,46
147891,6
68371,6
51020,5
152871,6
55331,6
149013,6
257419,6
256341,6
256341,14
307833,149
197365,6
88274,6
23776,6
23776,14
128568,39
101352,6
203900,6
203900,130
24710,9
24710,6
24710,14
24710,12
146140,130
261928,6
268994,6
260575,6
140166,48
256818,6
279806,6
279806,14
259891,6
262548,6
328577,130
149205,6
149205,14
144728,48
144728,130
331810,169
331810,49
121454,3
121454,6
121454,14
12965,15
320055,6
62878,6
163718,6
40508,52
72491,6
184537,6
247359,130
43161,6
114371,6
274126,6
31236,6
31236,14
81280,82
81280,6
311872,6
50998,5
118911,165
116397,34
116397,39
87882,39
19595,7
75595,6
178781,48
178781,167
178781,130
25079,39
124079,20
124079,8
46268,29
108134,12
76383,6
227866,381
124934,6
151255,8
11648,37
11648,35
265166,6
265166,14
34355,6
150361,6
243502,6
320257,169
320257,167
320257,130
112673,6
222071,48
222071,130
256804,21
131830,6
81892,6
81892,163
81892,385
71322,6
112982,6
79731,16
198615,411
135758,6
275396,163
241781,6
254396,3
254396,6
254396,14
198955,411
310731,6
64288,6
81596,6
267002,6
295703,130
312864,37
45557,29
149316,6
257259,39
229952,411
34265,6
79858,9
79858,38
79858,12
123771,6
165151,6
311769,3
311769,6
13858,15
156537,6
267510,99
319943,48
114182,41
277233,9
42039,86
138039,6
282599,48
282599,6
282599,49
282599,130
326909,82
93646,6
248777,38
150718,6
114573,6
24029,3
24029,6
24029,14
277235,82
13276,69
13276,25
193031,6
36100,6
36100,130
46387,78
115526,6
244966,6
313761,34
313761,39
51063,5
289967,6
123684,34
123684,39
308796,130
84442,6
201225,6
308799,130
294226,6
92078,16
320331,6
320331,167
320331,130
242962,6
252268,6
65380,99
62830,6
62830,14
62830,12
159505,6
172543,55
200296,39
97880,4
268473,6
285222,6
212103,6
20230,12
20230,49
18236,39
169068,48
169068,6
169068,49
169068,130
45471,32
45471,7
166529,7
244494,6
175472,39
25012,6
165721,6
30465,6
194266,24
308107,14
308107,13
87863,39
92667,8
160311,6
34462,6
147900,130
318785,82
12641,46
129781,6
293163,6
293163,14
241236,6
200266,39
203482,6
78211,75
195716,6
19050,6
271234,6
14277,16
305503,6
35109,3
35109,6
35109,14
107576,34
319542,3
319542,6
319542,163
319542,14
245655,82
245655,6
283263,130
145632,6
79136,6
158995,6
10689,6
311776,6
285658,130
79716,20
289263,3
289263,6
95463,6
158012,6
301640,6
287322,34
209452,6
209452,13
150731,6
12710,13
12710,16
274204,6
282299,6
145730,82
71481,13
71481,16
229632,82
196107,169
196107,48
196107,6
196107,167
196107,49
196107,130
293708,15
173452,6
92916,6
11387,75
255940,6
296682,6
111552,34
111552,39
79754,6
62452,15
176254,6
181890,6
129222,6
177050,6
272053,6
113457,6
75013,6
96639,6
64411,7
59552,75
327122,6
33029,6
150749,6
113286,6
27556,52
27556,6
27556,7
27556,23
27556,8
58469,6
29558,6
282573,22
44596,6
250082,4
137125,34
137125,39
71489,150
40110,52
115247,6
54432,6
275486,82
151163,52
269806,20
47707,20
40898,68
40898,65
40898,15
40898,75
164929,6
28577,6
156602,6
131953,52
230929,6
78813,26
78813,13
78813,25
78813,27
118247,6
118247,14
138885,6
269808,20
329509,169
329509,6
329509,49
281695,22
206542,39
74273,48
74273,49
16844,6
256715,6
230831,82
194518,6
308510,130
218859,49
216174,82
63632,34
63632,39
256011,6
34992,6
327165,6
65217,38
96399,34
96399,39
197725,34
197725,39
31693,6
70993,34
70993,39
151970,381
89404,6
43462,8
327142,39
193072,6
276939,130
135780,82
31787,6
170774,130
167933,6
167933,163
42398,306
42398,58
311812,6
327156,38
192007,6
222346,18
215786,82
135091,3
135091,6
135091,14
274373,6
87724,39
48731,18
151103,3
151103,6
151103,14
99889,34
99889,39
277454,6
251290,55
107166,23
290547,6
55288,6
204114,6
94859,12
182139,6
141569,48
141569,6
141569,49
48851,99
199176,130
25286,6
122906,130
29757,6
294210,26
11236,59
38236,58
268861,38
268861,12
141394,6
34399,9
34399,48
34399,6
316858,6
191140,6
132268,6
294206,6
308357,6
168151,6
148248,12
288773,6
114860,6
172220,6
143091,34
143091,39
144780,6
198091,32
198091,7
230140,6
110749,6
62879,6
35167,6
318920,6
99452,3
99452,6
99452,14
317579,6
317579,130
118284,6
17558,6
317247,130
50129,9
50129,6
50129,32
50129,7
50129,38
329758,411
306030,6
103447,6
90395,6
294207,6
154612,6
223811,6
61167,67
256962,169
256962,6
256962,49
323575,167
323575,130
262433,6
30732,6
245080,18
182469,48
182469,130
97041,34
97041,39
289420,6
234789,52
165703,6
218749,18
272022,20
92682,15
315990,6
100729,6
207462,6
219749,6
323552,6
323552,14
238257,6
89176,39
42821,38
138852,15
85472,159
133254,33
113685,6
214685,37
68920,34
68920,39
20281,20
46176,29
280974,6
60177,20
247707,6
60435,6
323566,34
323566,39
86702,14
91251,34
91251,39
69476,74
69476,34
69476,6
297311,130
257114,12
237210,6
237210,14
237210,130
229400,6
105627,6
21749,39
308645,130
41404,118
278660,130
62779,82
158350,6
67139,159
262011,6
55480,6
156923,6
139784,34
139784,6
139784,39
203122,7
210285,82
281005,114
50254,6
13603,6
13603,25
118963,6
118963,14
257317,6
203682,6
203682,14
273690,99
273690,53
56597,6
158106,6
202682,117
75858,150
265189,130
171789,6
311689,82
78689,15
78689,26
78689,16
293810,6
24006,15
275374,6
124560,91
224465,6
224465,49
110635,6
328533,130
1199,24
59204,37
295456,6
296039,48
175110,39
244463,6
274110,13
263993,6
47204,15
272847,13
274395,6
42253,306
42253,58
148642,3
148642,6
248781,8
277694,99
126124,34
126124,39
84265,24
200079,39
15664,69
198915,411
212700,6
191825,6
294216,6
202992,82
241938,6
317233,130
214715,19
321243,169
321243,48
321243,6
321243,167
321243,49
321243,130
104125,3
104125,6
104125,14
45412,32
216619,6
20825,5
20825,6
279063,27
123691,39
123691,14
321571,48
52208,34
246855,6
17596,6
264042,6
145571,34
145571,39
131973,6
131973,130
90461,6
172480,4
78224,6
78224,14
57825,8
181847,82
181847,6
142790,7
330687,6
330687,14
133809,130
44149,48
44149,6
44149,49
303311,3
303311,6
303311,14
150825,6
262616,6
113078,130
200913,159
276441,59
35318,6
43280,8
257497,169
257497,48
257497,167
257497,49
257497,130
258715,37
174029,3
174029,6
174029,14
62673,34
62673,39
198952,411
35396,6
329972,48
329972,167
329972,130
47594,79
260107,34
260107,39
203977,6
165654,6
21691,39
97985,240
97985,39
97985,55
123413,20
287744,6
190225,6
258820,6
45395,32
13412,15
13412,26
13412,25
268637,6
235268,6
116387,48
170002,6
170002,14
85647,5
36691,46
192956,130
248688,24
101248,6
29263,3
29263,6
29263,14
53183,6
64865,37
64865,159
224622,6
95126,39
245139,29
94022,5
94022,39
94022,20
246878,130
222682,82
122965,32
122965,130
184806,3
184806,6
184806,14
135839,6
221637,169
221637,48
221637,6
221637,167
221637,49
28508,6
75404,6
201625,6
187675,48
84293,59
42749,38
208184,82
297162,6
149732,6
115360,6
268011,6
97250,48
261542,82
191712,82
23749,6
210392,34
215253,82
215253,34
110383,6
110383,14
119293,68
299749,6
280623,130
191397,82
257423,6
256555,6
40197,52
48001,6
21364,20
89268,6
202459,6
76139,11
76139,6
51297,3
51297,6
51297,14
51297,7
163813,6
147827,41
107446,6
43862,7
74520,6
325426,6
219354,411
160351,6
142828,6
283265,167
283265,130
261963,6
111777,6
133466,6
87497,39
52113,6
297313,130
317969,6
197923,6
187177,6
297770,6
52564,6
175443,34
175443,39
84685,159
313950,34
313950,39
279378,59
53814,6
31281,6
104026,6
176100,6
171741,6
311678,82
301973,6
157177,6
15175,8
176383,6
312156,6
8414,13
249251,52
93421,13
46685,29
113656,6
113656,14
133371,6
58871,99
38724,34
36693,15
36693,13
36693,75
259250,6
259250,14
191116,82
328528,130
313844,6
313839,6
79631,20
254064,167
302027,6
29803,6
143542,130
281248,6
168430,6
186797,6
72488,3
72488,6
72488,39
72488,14
37477,57
3903,11
3903,21
3903,8
28556,26
85317,41
21128,5
285777,20
50477,6
22869,39
56576,34
300837,130
216903,6
218964,39
117456,34
117456,6
117456,39
243209,50
294740,6
118832,48
118832,130
207317,6
226567,6
50381,6
50381,13
50381,32
84711,41
7955,6
7955,14
87423,82
145555,6
66959,8
254250,9
254250,48
254250,41
254250,46
254250,12
254250,49
267519,6
249329,6
325414,6
280201,6
209906,22
41112,6
129555,82
15936,3
15936,6
15936,14
85846,9
85846,39
85846,38
259208,6
294913,6
83721,6
66355,5
270580,34
270580,39
124265,163
124265,385
92138,23
201061,6
8268,11
8268,6
86926,39
256112,6
212079,6
84548,159
166755,6
104712,55
215782,82
137872,6
69147,8
91096,6
3664,37
3664,33
75503,15
75503,26
75503,25
148446,6
189090,6
255896,15
255896,26
255896,63
255896,16
255896,25
136176,165
269846,18
213761,24
263042,6
237271,6
272626,6
48925,33
208262,82
328468,130
68122,38
187828,39
117269,163
117269,385
114375,6
129721,6
245656,18
200964,6
191721,82
195800,6
46755,34
152932,6
80666,82
78611,34
78611,39
14129,15
14129,26
266646,7
258827,6
331512,169
331512,49
287543,99
89873,48
240289,38
43368,48
43368,6
43368,46
304370,6
141921,19
130817,34
130817,39
7924,20
70383,6
70383,14
125667,6
245800,34
245800,39
268873,6
222907,52
35998,3
35998,6
285727,6
133114,6
38235,58
247232,34
217584,6
217584,14
40447,52
219241,6
175413,39
240145,6
264366,6
24663,15
24663,13
24663,75
152732,6
259914,6
105749,6
210101,39
218293,411
4447,13
224767,6
224767,14
240257,149
82571,6
212743,6
256566,6
256566,14
120582,6
103453,6
246851,6
246027,6
157428,6
14255,16
75402,34
75402,39
119649,39
308650,130
100689,34
100689,39
82255,34
82255,39
302851,6
283594,6
283594,167
283594,130
133539,6
133539,14
241924,34
31261,6
175177,39
230673,29
27865,3
27865,34
27865,6
149656,6
313322,82
129865,48
129865,6
129865,49
283277,130
228595,118
92819,13
92819,16
300042,6
56807,130
49866,22
84514,5
84514,159
151855,6
67460,6
119640,6
191350,167
191350,130
63866,20
264574,6
151959,82
151959,3
151959,6
151959,14
115880,6
115880,163
235454,6
116253,3
116253,6
116253,14
196422,6
197574,6
224454,55
207507,6
262536,169
262536,48
262536,6
262536,167
262536,49
277132,130
215383,71
10881,48
10881,6
10881,49
75758,6
272889,34
172415,59
103819,6
93205,13
297242,26
234756,34
234756,6
234756,39
229276,6
54024,6
137946,3
137946,6
167171,6
105070,48
105070,6
105070,14
105070,49
105070,130
77453,15
77453,26
77453,25
129991,6
202202,6
107483,3
107483,6
107483,14
117652,6
29819,6
29819,14
296927,6
305128,34
305128,39
42264,306
42264,58
142453,24
105987,48
105987,6
105987,49
79837,6
90926,20
134377,39
156598,6
40859,61
285870,6
243046,6
35469,3
35469,6
35469,14
123679,39
123679,14
123679,130
12249,15
12249,63
12249,13
12249,75
249062,6
249062,14
158575,72
158575,3
158575,34
158575,6
80866,34
80866,39
118381,6
135239,82
135239,3
135239,6
135239,14
127172,6
34332,6
113341,6
113341,14
89093,34
89093,39
270985,6
270985,14
44772,7
328175,48
266708,6
229481,48
229481,167
125993,6
36859,26
36859,25
255043,34
255043,39
205212,6
63083,3
63083,6
63083,14
225931,6
316591,6
178488,6
259652,58
82005,6
264763,6
105169,6
105169,14
114486,37
87785,6
323670,167
127383,6
20819,7
166630,6
274074,8
50104,6
181154,82
181154,3
181154,6
181154,14
52810,9
52810,6
181873,82
72579,8
303656,6
276670,6
88248,6
161859,6
94465,6
294294,6
313860,6
37891,58
13814,15
197293,6
26657,7
13266,25
153094,6
153094,14
253150,6
93685,6
280004,169
280004,49
280004,130
12685,16
38347,136
38347,58
59992,12
192496,6
192496,14
17579,6
274067,6
237098,6
182590,163
328858,6
220516,6
122340,6
37895,58
210340,21
234407,6
189807,163
174380,39
39650,52
34625,6
10654,3
10654,6
10654,14
86944,39
254144,6
90606,6
254454,117
70766,59
121197,34
121197,39
313861,6
169834,6
58136,6
58136,14
58136,130
257266,74
257266,34
257266,6
257266,39
270406,504
261956,6
34590,6
34590,14
71269,6
218029,411
101362,6
157762,6
41758,27
18276,8
51589,6
222494,130
307197,63
307197,13
307197,16
307197,25
158272,6
110362,6
10474,6
99919,34
99919,39
188215,6
32296,6
4093,11
4093,21
4093,8
97486,6
204207,381
230959,6
102881,6
190971,6
326213,6
190910,6
224798,6
300041,6
106547,6
282892,34
282892,39
141982,82
141982,6
269695,20
128428,82
164868,6
280608,130
309868,6
269692,20
47623,119
73626,6
176942,82
202317,6
262092,69
327831,6
311865,6
47884,20
259591,3
259591,6
237255,6
200249,39
141595,22
155942,34
293930,27
310790,6
186615,6
65091,9
65091,5
65091,38
43103,3
43103,6
43103,14
59281,34
59281,39
95163,6
314583,4
259287,6
20092,6
12445,13
15508,6
15508,13
229689,6
138904,6
5830,11
5830,21
5830,6
5830,8
267588,7
82279,159
181707,82
165763,6
90866,39
231163,6
231163,14
231282,130
282745,59
91755,5
260086,6
187253,6
39910,52
234969,6
234969,14
246158,34
246158,6
246158,14
32391,26
67174,12
187097,130
246299,6
44328,86
58470,72
13422,26
13422,25
82328,6
82328,14
167784,3
167784,6
274299,6
33422,48
33422,6
33422,49
275055,130
21379,5
315139,82
112809,6
282747,59
234827,6
283295,130
107817,6
83387,6
53864,6
311318,4
93669,6
130093,3
130093,6
130093,14
158205,6
101695,82
42785,39
42785,38
171253,6
147388,6
286738,6
213923,67
49550,24
62074,82
222749,19
209878,6
209878,14
91694,6
143651,6
186779,55
128684,82
191637,82
184824,6
81872,6
225758,48
225758,167
288465,6
170664,6
133930,379
322173,6
188678,6
106153,6
266716,82
69236,3
69236,6
69236,14
189631,6
297803,6
128862,29
280198,6
318121,6
301044,6
280210,82
57422,6
57422,14
248512,20
153276,6
153276,14
213872,64
92625,20
194368,48
194368,167
259296,6
259296,14
151024,6
179236,306
161816,6
310967,438
119235,34
119235,39
18755,65
18755,66
226121,6
133799,20
119872,6
62728,6
143755,6
186090,82
30657,6
139271,82
99683,6
9292,6
216259,6
65874,39
166531,7
188429,3
188429,6
37822,58
187482,130
315587,6
48276,99
48276,18
122788,6
259310,6
125339,65
125339,75
265528,6
294918,6
157708,6
203845,6
151767,34
210490,18
135329,6
248589,35
99121,48
99121,6
99121,49
38927,15
38927,26
38927,25
158278,6
120546,48
126785,6
189258,6
128251,6
128251,167
265683,6
313336,82
74580,6
76265,6
151276,6
269962,130
130109,6
119869,6
298922,82
298922,6
298922,14
308616,130
173936,6
110247,3
110247,6
110247,14
126380,6
126380,14
54071,6
158026,6
308634,130
80488,82
271194,6
296953,6
281692,7
60709,6
317466,6
171409,6
101114,34
101114,39
92577,6
297106,6
149391,6
297808,6
7825,15
7825,19
7825,63
7825,13
7825,16
254510,82
254510,26
136759,46
256580,6
281698,6
262542,6
156276,6
304322,471
84781,159
84781,20
268199,5
79401,13
56349,34
170276,6
326439,6
84376,82
231172,6
273714,70
141188,48
141188,130
311858,6
25719,26
3096,9
3096,48
3096,6
3096,12
3096,49
105153,6
52706,3
52706,6
52706,14
117272,65
112989,6
321930,6
311000,138
65202,6
311011,438
306522,130
62617,32
282677,6
261027,82
128659,82
79267,82
306520,130
306538,130
306559,130
136683,48
298596,49
298596,130
267880,11
267880,8
209920,38
73139,510
66938,8
157999,6
246175,377
71633,26
71633,25
101852,6
161808,6
243779,82
158300,6
306524,130
148187,20
251847,3
251847,6
268194,5
306539,130
250154,34
250154,39
95380,13
314219,7
231319,6
231319,130
35848,6
295018,3
295018,6
157896,6
291605,32
163830,6
59365,38
157170,6
81495,39
44051,4
63477,6
161788,6
310984,138
61477,6
230893,6
311031,60
306518,130
19238,13
270713,6
93327,6
119404,15
257858,6
225691,82
29941,6
268239,6
268239,167
268239,14
175418,39
167504,6
